uuid|season|g_type|date|team1|team2|year|month|day|t1_loc|t1_sea_g_played|t1_sea_g_played_h|t1_sea_g_played_a|t1_rest_day|t1_b2b|t2_loc|t2_sea_g_played|t2_sea_g_played_h|t2_sea_g_played_a|t2_rest_day|t2_b2b|league
4326|201617|2|2016-12-14|SAS|BOS|2016|12|3|Home|25|11|14|3|0|Away|25|10|15|2|0|NBA
9533|202021|2|2021-03-02|MIA|ATL|2021|3|2|Home|35|18|17|1|0|Away|35|17|18|1|0|NBA
4975|201617|2|2017-03-18|CHO|WAS|2017|3|6|Home|69|34|35|2|0|Away|69|37|32|0|1|NBA
3953|201617|2|2016-10-26|MEM|MIN|2016|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
1455|201415|2|2014-11-15|LAC|PHO|2014|11|6|Home|8|6|2|3|0|Away|10|7|3|0|1|NBA
10097|202021|2|2021-05-16|PHI|ORL|2021|5|7|Home|72|36|36|1|0|Away|72|36|36|1|0|NBA
1923|201415|2|2015-01-17|DET|PHI|2015|1|6|Home|41|21|20|0|1|Away|40|19|21|0|1|NBA
7463|201819|2|2019-02-24|TOR|ORL|2019|2|7|Home|61|31|30|1|0|Away|61|32|29|1|0|NBA
5091|201617|2|2017-04-02|MIA|DEN|2017|4|7|Home|77|39|38|1|0|Away|76|39|37|1|0|NBA
4628|201617|2|2017-01-25|CHO|GSW|2017|1|3|Home|46|24|22|1|0|Away|46|23|23|1|0|NBA
7111|201819|2|2018-12-31|IND|ATL|2018|12|1|Home|37|19|18|2|0|Away|36|16|20|1|0|NBA
3507|201516|2|2016-02-28|ATL|CHO|2016|2|7|Home|60|31|29|1|0|Away|58|28|30|1|0|NBA
10402|202122|2|2021-11-15|WAS|NOP|2021|11|1|Home|13|7|6|1|0|Away|15|7|8|1|0|NBA
4795|201617|2|2017-02-16|IND|WAS|2017|2|4|Home|57|30|27|0|1|Away|55|31|24|2|0|NBA
4740|201617|2|2017-02-09|CHO|HOU|2017|2|4|Home|53|27|26|1|0|Away|56|26|30|1|0|NBA
9308|202021|2|2021-01-31|MIN|CLE|2021|1|7|Home|19|11|8|1|0|Away|20|10|10|1|0|NBA
2904|201516|2|2015-12-02|NYK|PHI|2015|12|3|Home|19|10|9|2|0|Away|20|8|12|0|1|NBA
9097|202021|2|2021-01-01|MIN|WAS|2021|1|5|Home|5|2|3|2|0|Away|6|4|2|0|1|NBA
8647|201920|2|2020-02-07|BOS|ATL|2020|2|5|Home|51|27|24|1|0|Away|53|25|28|1|0|NBA
7724|201819|2|2019-04-01|NYK|CHI|2019|4|1|Home|77|39|38|1|0|Away|78|39|39|1|0|NBA
701|201314|2|2014-02-01|NOP|CHI|2014|2|6|Home|46|22|24|2|0|Away|46|23|23|2|0|NBA
8958|201920|4|2020-08-21|PHI|BOS|2020|8|5|Home|76|36|40|1|0|Away|75|38|37|1|0|NBA
878|201314|2|2014-03-01|PHI|WAS|2014|3|6|Home|59|31|28|2|0|Away|59|29|30|1|0|NBA
6040|201718|2|2018-02-04|BRK|MIL|2018|2|7|Home|54|28|26|1|0|Away|52|27|25|1|0|NBA
9132|202021|2|2021-01-06|MIL|DET|2021|1|3|Home|8|4|4|1|0|Away|8|4|4|1|0|NBA
11361|202122|2|2022-04-03|HOU|MIN|2022|4|7|Home|79|40|39|1|0|Away|79|38|41|1|0|NBA
3624|201516|2|2016-03-14|TOR|CHI|2016|3|1|Home|65|34|31|1|0|Away|65|33|32|2|0|NBA
2193|201415|2|2015-02-28|WAS|DET|2015|2|6|Home|60|31|29|0|1|Away|59|32|27|0|1|NBA
1194|201314|2|2014-04-12|HOU|NOP|2014|4|6|Home|80|40|40|0|1|Away|80|39|41|0|1|NBA
689|201314|2|2014-01-31|DEN|TOR|2014|1|5|Home|45|23|22|1|0|Away|46|22|24|1|0|NBA
4880|201617|2|2017-03-06|ATL|GSW|2017|3|1|Home|63|32|31|0|1|Away|63|29|34|0|1|NBA
1171|201314|2|2014-04-09|POR|SAC|2014|4|3|Home|79|39|40|2|0|Away|79|39|40|0|1|NBA
2940|201516|2|2015-12-07|NYK|DAL|2015|12|1|Home|22|12|10|1|0|Away|22|8|14|0|1|NBA
8584|201920|2|2020-01-28|PHI|GSW|2020|1|2|Home|48|24|24|2|0|Away|48|24|24|3|0|NBA
3962|201617|2|2016-10-27|POR|LAC|2016|10|4|Home|2|2|0|1|0|Away|1|0|1|-1|-1|NBA
1081|201314|2|2014-03-28|ORL|CHA|2014|3|5|Home|73|35|38|2|0|Away|73|37|36|1|0|NBA
4529|201617|2|2017-01-11|PHI|NYK|2017|1|3|Home|36|21|15|2|0|Away|39|19|20|1|0|NBA
5221|201617|4|2017-04-30|LAC|UTA|2017|4|7|Home|89|45|44|1|0|Away|89|44|45|1|0|NBA
5433|201718|2|2017-11-11|DEN|ORL|2017|11|6|Home|13|8|5|1|0|Away|13|6|7|0|1|NBA
1324|201415|2|2014-10-29|CHO|MIL|2014|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
3403|201516|2|2016-02-08|ATL|ORL|2016|2|1|Home|54|26|28|0|1|Away|51|26|25|0|1|NBA
11212|202122|2|2022-03-14|ATL|POR|2022|3|1|Home|68|35|33|0|1|Away|67|35|32|1|0|NBA
134|201314|2|2013-11-15|TOR|CHI|2013|11|5|Home|10|4|6|1|0|Away|7|3|4|3|0|NBA
5735|201718|2|2017-12-23|ATL|DAL|2017|12|6|Home|33|16|17|0|1|Away|34|18|16|0|1|NBA
7715|201819|2|2019-03-31|LAC|MEM|2019|3|7|Home|78|38|40|0|1|Away|77|39|38|0|1|NBA
2017|201415|2|2015-01-30|MIA|DAL|2015|1|5|Home|46|23|23|2|0|Away|48|22|26|1|0|NBA
6752|201819|2|2018-11-11|DET|CHO|2018|11|7|Home|12|6|6|1|0|Away|13|6|7|1|0|NBA
5541|201718|2|2017-11-25|WAS|POR|2017|11|6|Home|19|10|9|2|0|Away|20|11|9|0|1|NBA
6144|201718|2|2018-02-24|SAC|LAL|2018|2|6|Home|59|27|32|1|0|Away|59|29|30|0|1|NBA
8971|201920|4|2020-08-24|POR|LAL|2020|8|1|Home|79|39|40|1|0|Away|75|37|38|1|0|NBA
9123|202021|2|2021-01-05|BRK|UTA|2021|1|2|Home|8|6|2|1|0|Away|7|3|4|1|0|NBA
6685|201819|2|2018-11-02|CHI|IND|2018|11|5|Home|9|5|4|1|0|Away|9|3|6|1|0|NBA
8700|201920|2|2020-02-20|DET|MIL|2020|2|4|Home|58|31|27|3|0|Away|55|28|27|3|0|NBA
3750|201516|2|2016-03-30|TOR|ATL|2016|3|3|Home|74|38|36|1|0|Away|76|37|39|1|0|NBA
6031|201718|2|2018-02-03|DEN|GSW|2018|2|6|Home|53|28|25|1|0|Away|53|25|28|0|1|NBA
3651|201516|2|2016-03-18|DET|SAC|2016|3|5|Home|69|32|37|1|0|Away|68|34|34|1|0|NBA
7472|201819|2|2019-02-25|MIA|PHO|2019|2|1|Home|59|29|30|1|0|Away|62|29|33|1|0|NBA
2562|201415|4|2015-04-21|TOR|WAS|2015|4|2|Home|84|43|41|2|0|Away|84|41|43|2|0|NBA
6180|201718|2|2018-03-02|ATL|GSW|2018|3|5|Home|63|33|30|1|0|Away|63|31|32|1|0|NBA
3084|201516|2|2015-12-27|BOS|NYK|2015|12|7|Home|31|16|15|0|1|Away|32|15|17|0|1|NBA
2387|201415|2|2015-03-25|SAS|OKC|2015|3|3|Home|71|35|36|0|1|Away|72|36|36|0|1|NBA
10691|202122|2|2021-12-27|SAS|UTA|2021|12|1|Home|33|17|16|0|1|Away|33|19|14|1|0|NBA
9911|202021|2|2021-04-23|POR|MEM|2021|4|5|Home|59|31|28|1|0|Away|58|29|29|1|0|NBA
8052|201920|2|2019-11-15|OKC|PHI|2019|11|5|Home|12|8|4|2|0|Away|12|4|8|1|0|NBA
2602|201415|4|2015-05-09|WAS|ATL|2015|5|6|Home|89|44|45|3|0|Away|91|46|45|3|0|NBA
5271|201718|2|2017-10-19|TOR|CHI|2017|10|4|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
3287|201516|2|2016-01-23|MIN|MEM|2016|1|6|Home|45|24|21|2|0|Away|45|23|22|1|0|NBA
9592|202021|2|2021-03-14|PHI|SAS|2021|3|7|Home|39|20|19|1|0|Away|35|20|15|1|0|NBA
4501|201617|2|2017-01-07|MIN|UTA|2017|1|6|Home|37|19|18|0|1|Away|38|19|19|1|0|NBA
10911|202122|2|2022-01-26|IND|CHO|2022|1|3|Home|49|25|24|1|0|Away|49|20|29|0|1|NBA
3331|201516|2|2016-01-29|MIL|MIA|2016|1|5|Home|49|21|28|0|1|Away|47|24|23|2|0|NBA
8476|201920|2|2020-01-13|SAC|ORL|2020|1|1|Home|40|20|20|2|0|Away|40|21|19|2|0|NBA
11271|202122|2|2022-03-21|PHI|MIA|2022|3|1|Home|71|37|34|0|1|Away|72|35|37|2|0|NBA
10119|202021|4|2021-05-25|BRK|BOS|2021|5|2|Home|73|37|36|2|0|Away|75|37|38|2|0|NBA
3548|201516|2|2016-03-04|MIL|MIN|2016|3|5|Home|62|29|33|1|0|Away|62|31|31|1|0|NBA
6761|201819|2|2018-11-12|MIN|BRK|2018|11|1|Home|14|6|8|2|0|Away|14|5|9|1|0|NBA
10312|202122|2|2021-11-04|ATL|UTA|2021|11|4|Home|9|4|5|0|1|Away|8|3|5|1|0|NBA
5816|201718|2|2018-01-03|MIL|IND|2018|1|3|Home|36|19|17|1|0|Away|38|20|18|2|0|NBA
7963|201920|2|2019-11-02|WAS|MIN|2019|11|6|Home|5|2|3|2|0|Away|5|1|4|2|0|NBA
8539|201920|2|2020-01-22|MIA|WAS|2020|1|3|Home|44|21|23|1|0|Away|43|20|23|1|0|NBA
3782|201516|2|2016-04-03|ORL|MEM|2016|4|7|Home|77|38|39|1|0|Away|77|39|38|1|0|NBA
3741|201516|2|2016-03-29|ORL|BRK|2016|3|2|Home|74|37|37|2|0|Away|74|38|36|0|1|NBA
1040|201314|2|2014-03-23|LAL|ORL|2014|3|7|Home|69|34|35|1|0|Away|71|33|38|0|1|NBA
5276|201718|2|2017-10-20|MIL|CLE|2017|10|5|Home|2|1|1|1|0|Away|2|1|1|2|0|NBA
1630|201415|2|2014-12-09|MEM|DAL|2014|12|2|Home|21|11|10|1|0|Away|23|11|12|1|0|NBA
9664|202021|2|2021-03-24|HOU|CHO|2021|3|3|Home|43|22|21|1|0|Away|43|20|23|1|0|NBA
5488|201718|2|2017-11-18|PHI|GSW|2017|11|6|Home|15|5|10|2|0|Away|16|8|8|1|0|NBA
4952|201617|2|2017-03-15|HOU|LAL|2017|3|3|Home|68|34|34|2|0|Away|68|31|37|1|0|NBA
5645|201718|2|2017-12-10|SAC|TOR|2017|12|7|Home|26|11|15|1|0|Away|24|10|14|1|0|NBA
1644|201415|2|2014-12-10|SAS|NYK|2014|12|3|Home|22|9|13|0|1|Away|24|12|12|0|1|NBA
3949|201617|2|2016-10-25|POR|UTA|2016|10|2|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
5532|201718|2|2017-11-25|ATL|TOR|2017|11|6|Home|20|9|11|0|1|Away|19|7|12|0|1|NBA
4871|201617|2|2017-03-04|POR|BRK|2017|3|6|Home|61|29|32|1|0|Away|61|31|30|0|1|NBA
10146|202021|4|2021-06-02|PHI|WAS|2021|6|3|Home|77|39|38|1|0|Away|79|39|40|1|0|NBA
5177|201617|4|2017-04-15|CLE|IND|2017|4|6|Home|83|42|41|2|0|Away|83|41|42|2|0|NBA
10966|202122|2|2022-02-02|SAC|BRK|2022|2|3|Home|53|29|24|1|0|Away|51|25|26|0|1|NBA
5186|201617|4|2017-04-17|SAS|MEM|2017|4|1|Home|84|43|41|1|0|Away|84|41|43|1|0|NBA
8197|201920|2|2019-12-05|TOR|HOU|2019|12|4|Home|21|11|10|1|0|Away|21|10|11|1|0|NBA
11091|202122|2|2022-02-25|UTA|DAL|2022|2|5|Home|59|32|27|3|0|Away|60|31|29|3|0|NBA
4588|201617|2|2017-01-20|DAL|UTA|2017|1|5|Home|43|20|23|0|1|Away|44|22|22|3|0|NBA
6969|201819|2|2018-12-11|HOU|POR|2018|12|2|Home|26|11|15|2|0|Away|27|14|13|2|0|NBA
4114|201617|2|2016-11-16|TOR|GSW|2016|11|3|Home|11|7|4|0|1|Away|11|5|6|2|0|NBA
7067|201819|2|2018-12-25|NYK|MIL|2018|12|2|Home|35|16|19|3|0|Away|33|17|16|2|0|NBA
382|201314|2|2013-12-20|ATL|UTA|2013|12|5|Home|27|15|12|1|0|Away|29|13|16|1|0|NBA
800|201314|2|2014-02-19|CHA|DET|2014|2|3|Home|55|27|28|0|1|Away|54|29|25|0|1|NBA
7080|201819|2|2018-12-27|HOU|BOS|2018|12|4|Home|34|17|17|1|0|Away|34|16|18|1|0|NBA
6978|201819|2|2018-12-12|NOP|OKC|2018|12|3|Home|30|15|15|1|0|Away|26|13|13|1|0|NBA
8287|201920|2|2019-12-18|DAL|BOS|2019|12|3|Home|27|15|12|1|0|Away|25|11|14|3|0|NBA
4579|201617|2|2017-01-18|SAC|IND|2017|1|3|Home|41|21|20|2|0|Away|41|21|20|1|0|NBA
2260|201415|2|2015-03-09|LAC|MIN|2015|3|1|Home|64|33|31|0|1|Away|62|33|29|1|0|NBA
8917|201920|2|2020-08-11|DAL|POR|2020|8|2|Home|74|38|36|0|1|Away|73|36|37|1|0|NBA
4420|201617|2|2016-12-27|MIA|OKC|2016|12|2|Home|32|17|15|3|0|Away|32|18|14|1|0|NBA
11122|202122|2|2022-03-02|DEN|OKC|2022|3|3|Home|62|28|34|2|0|Away|62|30|32|1|0|NBA
8660|201920|2|2020-02-08|ORL|MIL|2020|2|6|Home|53|26|27|1|0|Away|52|27|25|1|0|NBA
3697|201516|2|2016-03-23|WAS|ATL|2016|3|3|Home|71|37|34|1|0|Away|72|36|36|1|0|NBA
445|201314|2|2013-12-28|TOR|NYK|2013|12|6|Home|28|13|15|0|1|Away|30|16|14|0|1|NBA
4457|201617|2|2017-01-01|MIN|POR|2017|1|7|Home|34|18|16|1|0|Away|36|16|20|1|0|NBA
201|201314|2|2013-11-24|ORL|PHO|2013|11|7|Home|13|8|5|0|1|Away|13|6|7|1|0|NBA
5267|201718|2|2017-10-18|UTA|DEN|2017|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
6018|201718|2|2018-02-01|MIN|MIL|2018|2|4|Home|55|27|28|1|0|Away|50|26|24|2|0|NBA
9150|202021|2|2021-01-08|MIL|UTA|2021|1|5|Home|9|5|4|1|0|Away|9|3|6|1|0|NBA
2242|201415|2|2015-03-07|DEN|HOU|2015|3|6|Home|63|32|31|0|1|Away|63|33|30|0|1|NBA
3322|201516|2|2016-01-28|LAL|CHI|2016|1|4|Home|48|22|26|1|0|Away|45|25|20|2|0|NBA
3877|201516|4|2016-04-21|DAL|OKC|2016|4|4|Home|85|42|43|2|0|Away|85|43|42|2|0|NBA
7779|201819|2|2019-04-09|DET|MEM|2019|4|2|Home|81|41|40|1|0|Away|81|40|41|1|0|NBA
10916|202122|2|2022-01-26|UTA|PHO|2022|1|3|Home|49|25|24|1|0|Away|47|24|23|1|0|NBA
2477|201415|2|2015-04-07|OKC|SAS|2015|4|2|Home|78|39|39|1|0|Away|78|39|39|1|0|NBA
5604|201718|2|2017-12-04|UTA|WAS|2017|12|1|Home|24|15|9|2|0|Away|23|11|12|2|0|NBA
2404|201415|2|2015-03-27|WAS|CHO|2015|3|5|Home|73|37|36|1|0|Away|71|35|36|1|0|NBA
4899|201617|2|2017-03-08|MIA|CHO|2017|3|3|Home|65|31|34|1|0|Away|64|30|34|1|0|NBA
7193|201819|2|2019-01-11|POR|CHO|2019|1|5|Home|43|25|18|1|0|Away|41|22|19|2|0|NBA
10132|202021|4|2021-05-29|MIA|MIL|2021|5|6|Home|76|38|38|1|0|Away|76|38|38|1|0|NBA
1392|201415|2|2014-11-07|CHO|ATL|2014|11|5|Home|6|4|2|1|0|Away|4|1|3|1|0|NBA
4781|201617|2|2017-02-15|BRK|MIL|2017|2|3|Home|56|31|25|1|0|Away|55|28|27|1|0|NBA
9470|202021|2|2021-02-22|DAL|MEM|2021|2|1|Home|29|15|14|3|0|Away|27|15|12|1|0|NBA
8066|201920|2|2019-11-17|ORL|WAS|2019|11|7|Home|13|9|4|1|0|Away|11|4|7|1|0|NBA
8692|201920|2|2020-02-12|NYK|WAS|2020|2|3|Home|55|27|28|2|0|Away|53|26|27|0|1|NBA
10105|202021|4|2021-05-19|LAL|GSW|2021|5|3|Home|73|37|36|2|0|Away|73|36|37|2|0|NBA
2738|201516|2|2015-11-10|MIL|BOS|2015|11|2|Home|8|5|3|2|0|Away|6|4|2|3|0|NBA
8831|201920|2|2020-03-08|NYK|DET|2020|3|7|Home|64|33|31|1|0|Away|65|33|32|0|1|NBA
10515|202122|2|2021-12-01|MIA|CLE|2021|12|3|Home|22|9|13|1|0|Away|22|11|11|1|0|NBA
5519|201718|2|2017-11-22|PHO|MIL|2017|11|3|Home|19|12|7|2|0|Away|17|9|8|1|0|NBA
5839|201718|2|2018-01-06|SAC|DEN|2018|1|6|Home|38|18|20|3|0|Away|39|18|21|0|1|NBA
5384|201718|2|2017-11-03|UTA|TOR|2017|11|5|Home|9|6|3|1|0|Away|8|2|6|1|0|NBA
6414|201718|2|2018-04-03|DEN|IND|2018|4|2|Home|78|39|39|1|0|Away|78|39|39|1|0|NBA
4538|201617|2|2017-01-13|HOU|MEM|2017|1|5|Home|42|20|22|1|0|Away|42|21|21|1|0|NBA
774|201314|2|2014-02-11|POR|OKC|2014|2|2|Home|52|25|27|2|0|Away|54|26|28|1|0|NBA
9687|202021|2|2021-03-26|ORL|POR|2021|3|5|Home|45|25|20|1|0|Away|45|23|22|0|1|NBA
6626|201819|2|2018-10-24|PHO|LAL|2018|10|3|Home|4|2|2|1|0|Away|4|2|2|1|0|NBA
7530|201819|2|2019-03-05|PHI|ORL|2019|3|2|Home|64|34|30|2|0|Away|66|33|33|1|0|NBA
5753|201718|2|2017-12-26|DAL|TOR|2017|12|2|Home|35|19|16|2|0|Away|32|13|19|2|0|NBA
4312|201617|2|2016-12-12|TOR|MIL|2016|12|1|Home|24|14|10|2|0|Away|23|14|9|1|0|NBA
9141|202021|2|2021-01-07|LAL|SAS|2021|1|4|Home|9|5|4|1|0|Away|8|4|4|1|0|NBA
5988|201718|2|2018-01-28|HOU|PHO|2018|1|7|Home|48|25|23|1|0|Away|50|25|25|1|0|NBA
3480|201516|2|2016-02-24|LAC|DEN|2016|2|3|Home|57|29|28|1|0|Away|58|28|30|0|1|NBA
1293|201314|4|2014-05-11|LAC|OKC|2014|5|7|Home|93|47|46|1|0|Away|93|47|46|1|0|NBA
10353|202122|2|2021-11-10|CLE|WAS|2021|11|3|Home|12|4|8|2|0|Away|11|6|5|2|0|NBA
9763|202021|2|2021-04-05|MIN|SAC|2021|4|1|Home|51|25|26|1|0|Away|51|26|25|1|0|NBA
5965|201718|2|2018-01-25|DEN|NYK|2018|1|4|Home|48|24|24|2|0|Away|49|24|25|1|0|NBA
8377|201920|2|2019-12-31|HOU|DEN|2019|12|2|Home|34|16|18|1|0|Away|33|19|14|1|0|NBA
9943|202021|2|2021-04-27|TOR|BRK|2021|4|2|Home|62|32|30|0|1|Away|61|31|30|1|0|NBA
4957|201617|2|2017-03-15|SAS|POR|2017|3|3|Home|67|32|35|1|0|Away|67|31|36|0|1|NBA
1473|201415|2|2014-11-17|SAS|PHI|2014|11|1|Home|10|4|6|1|0|Away|10|4|6|2|0|NBA
332|201314|2|2013-12-13|GSW|HOU|2013|12|5|Home|24|10|14|1|0|Away|24|13|11|0|1|NBA
2495|201415|2|2015-04-10|BRK|WAS|2015|4|5|Home|79|39|40|1|0|Away|79|40|39|1|0|NBA
788|201314|2|2014-02-13|CHI|BRK|2014|2|4|Home|52|25|27|1|0|Away|51|27|24|0|1|NBA
580|201314|2|2014-01-17|BOS|LAL|2014|1|5|Home|41|21|20|1|0|Away|40|19|21|1|0|NBA
9033|202021|2|2020-12-23|PHI|WAS|2020|12|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
1680|201415|2|2014-12-15|POR|SAS|2014|12|1|Home|25|13|12|1|0|Away|25|10|15|0|1|NBA
8575|201920|2|2020-01-27|MIN|SAC|2020|1|1|Home|47|24|23|1|0|Away|46|21|25|2|0|NBA
24|201314|2|2013-11-01|DEN|POR|2013|11|5|Home|2|1|1|1|0|Away|2|0|2|1|0|NBA
2030|201415|2|2015-01-31|ORL|DAL|2015|1|6|Home|50|22|28|1|0|Away|49|22|27|0|1|NBA
846|201314|2|2014-02-25|DEN|POR|2014|2|2|Home|56|28|28|1|0|Away|57|28|29|1|0|NBA
2797|201516|2|2015-11-18|CHO|BRK|2015|11|3|Home|12|5|7|0|1|Away|12|4|8|0|1|NBA
760|201314|2|2014-02-09|ORL|IND|2014|2|7|Home|53|27|26|1|0|Away|50|26|24|1|0|NBA
1955|201415|2|2015-01-21|WAS|OKC|2015|1|3|Home|43|24|19|1|0|Away|42|19|23|0|1|NBA
7094|201819|2|2018-12-29|ATL|CLE|2018|12|6|Home|35|16|19|0|1|Away|37|18|19|0|1|NBA
2585|201415|4|2015-04-29|ATL|BRK|2015|4|3|Home|87|44|43|1|0|Away|87|43|44|1|0|NBA
3994|201617|2|2016-11-01|IND|LAL|2016|11|2|Home|4|2|2|2|0|Away|4|1|3|1|0|NBA
2224|201415|2|2015-03-04|ORL|PHO|2015|3|3|Home|62|30|32|2|0|Away|62|30|32|1|0|NBA
1144|201314|2|2014-04-05|ORL|MIN|2014|4|6|Home|77|38|39|0|1|Away|76|37|39|0|1|NBA
4259|201617|2|2016-12-05|TOR|CLE|2016|12|1|Home|21|12|9|1|0|Away|19|11|8|2|0|NBA
3705|201516|2|2016-03-25|GSW|DAL|2016|3|5|Home|72|34|38|1|0|Away|72|37|35|1|0|NBA
10858|202122|2|2022-01-19|LAL|IND|2022|1|3|Home|45|27|18|1|0|Away|45|24|21|1|0|NBA
8106|201920|2|2019-11-23|CLE|POR|2019|11|6|Home|16|7|9|0|1|Away|17|5|12|1|0|NBA
8520|201920|2|2020-01-20|BRK|PHI|2020|1|1|Home|42|22|20|1|0|Away|45|22|23|1|0|NBA
954|201314|2|2014-03-11|OKC|HOU|2014|3|2|Home|64|33|31|1|0|Away|64|33|31|1|0|NBA
2350|201415|2|2015-03-21|DET|CHI|2015|3|6|Home|69|35|34|2|0|Away|71|36|35|0|1|NBA
6725|201819|2|2018-11-07|MIA|SAS|2018|11|3|Home|10|5|5|1|0|Away|10|6|4|2|0|NBA
5325|201718|2|2017-10-27|ATL|DEN|2017|10|5|Home|6|1|5|0|1|Away|5|2|3|1|0|NBA
11186|202122|2|2022-03-10|PHI|BRK|2022|3|4|Home|65|33|32|2|0|Away|67|31|36|1|0|NBA
11181|202122|2|2022-03-09|NOP|ORL|2022|3|3|Home|66|33|33|0|1|Away|67|30|37|0|1|NBA
10821|202122|2|2022-01-14|MIA|ATL|2022|1|5|Home|42|17|25|1|0|Away|41|18|23|1|0|NBA
9420|202021|2|2021-02-14|TOR|MIN|2021|2|7|Home|27|12|15|2|0|Away|27|12|15|1|0|NBA
2373|201415|2|2015-03-24|DET|TOR|2015|3|2|Home|71|36|35|1|0|Away|71|36|35|1|0|NBA
9920|202021|2|2021-04-25|ATL|MIL|2021|4|7|Home|61|29|32|1|0|Away|60|30|30|0|1|NBA
8219|201920|2|2019-12-08|PHI|TOR|2019|12|7|Home|24|12|12|0|1|Away|22|11|11|2|0|NBA
3412|201516|2|2016-02-08|PHO|OKC|2016|2|1|Home|53|27|26|1|0|Away|53|29|24|1|0|NBA
9538|202021|2|2021-03-03|DAL|OKC|2021|3|3|Home|34|17|17|1|0|Away|35|17|18|3|0|NBA
882|201314|2|2014-03-02|IND|UTA|2014|3|7|Home|59|32|27|0|1|Away|59|30|29|1|0|NBA
4597|201617|2|2017-01-21|CHI|SAC|2017|1|6|Home|45|23|22|0|1|Away|43|21|22|0|1|NBA
5113|201617|2|2017-04-05|DET|TOR|2017|4|3|Home|78|40|38|3|0|Away|79|40|39|0|1|NBA
10137|202021|4|2021-05-30|DAL|LAC|2021|5|7|Home|76|38|38|1|0|Away|76|38|38|1|0|NBA
5866|201718|2|2018-01-10|MIN|OKC|2018|1|3|Home|43|22|21|1|0|Away|42|21|21|0|1|NBA
6068|201718|2|2018-02-08|POR|CHO|2018|2|4|Home|55|26|29|2|0|Away|54|29|25|2|0|NBA
5672|201718|2|2017-12-14|MIN|SAC|2017|12|4|Home|29|15|14|1|0|Away|28|12|16|1|0|NBA
5857|201718|2|2018-01-09|TOR|MIA|2018|1|2|Home|39|16|23|0|1|Away|40|20|20|1|0|NBA
9574|202021|2|2021-03-12|UTA|HOU|2021|3|5|Home|37|18|19|3|0|Away|36|15|21|0|1|NBA
11064|202122|2|2022-02-16|IND|WAS|2022|2|3|Home|60|31|29|0|1|Away|57|30|27|1|0|NBA
7134|201819|2|2019-01-04|CHI|IND|2019|1|5|Home|39|20|19|1|0|Away|38|19|19|3|0|NBA
8296|201920|2|2019-12-19|LAC|HOU|2019|12|4|Home|30|16|14|1|0|Away|28|14|14|2|0|NBA
1504|201415|2|2014-11-22|HOU|DAL|2014|11|6|Home|13|6|7|2|0|Away|14|7|7|0|1|NBA
8962|201920|4|2020-08-22|ORL|MIL|2020|8|6|Home|76|36|40|1|0|Away|76|37|39|1|0|NBA
2936|201516|2|2015-12-07|MIA|WAS|2015|12|1|Home|19|14|5|1|0|Away|19|10|9|0|1|NBA
5875|201718|2|2018-01-12|DEN|MEM|2018|1|5|Home|42|20|22|1|0|Away|41|21|20|1|0|NBA
8994|201920|4|2020-09-07|DEN|LAC|2020|9|1|Home|83|42|41|1|0|Away|81|41|40|1|0|NBA
328|201314|2|2013-12-13|ATL|WAS|2013|12|5|Home|23|12|11|2|0|Away|21|10|11|3|0|NBA
10204|202122|2|2021-10-20|SAS|ORL|2021|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
2058|201415|2|2015-02-04|UTA|MEM|2015|2|3|Home|49|24|25|0|1|Away|49|26|23|1|0|NBA
616|201314|2|2014-01-21|MIA|BOS|2014|1|2|Home|42|20|22|0|1|Away|43|21|22|1|0|NBA
6333|201718|2|2018-03-23|CHI|MIL|2018|3|5|Home|72|37|35|1|0|Away|72|37|35|1|0|NBA
10114|202021|4|2021-05-23|PHI|WAS|2021|5|7|Home|73|37|36|3|0|Away|75|37|38|2|0|NBA
2021|201415|2|2015-01-30|UTA|GSW|2015|1|5|Home|47|23|24|1|0|Away|44|23|21|2|0|NBA
8502|201920|2|2020-01-17|PHI|CHI|2020|1|5|Home|43|22|21|1|0|Away|43|22|21|1|0|NBA
1220|201314|2|2014-04-16|MEM|DAL|2014|4|3|Home|82|41|41|1|0|Away|82|41|41|3|0|NBA
251|201314|2|2013-12-01|MIA|CHA|2013|12|7|Home|17|10|7|1|0|Away|18|10|8|1|0|NBA
4272|201617|2|2016-12-07|MIL|POR|2016|12|3|Home|20|13|7|1|0|Away|23|11|12|1|0|NBA
10614|202122|2|2021-12-15|ORL|ATL|2021|12|3|Home|29|11|18|2|0|Away|28|14|14|1|0|NBA
6207|201718|2|2018-03-05|LAL|POR|2018|3|1|Home|63|30|33|1|0|Away|64|31|33|1|0|NBA
8372|201920|2|2019-12-30|ORL|ATL|2019|12|1|Home|33|17|16|1|0|Away|34|15|19|1|0|NBA
8309|201920|2|2019-12-21|BRK|ATL|2019|12|6|Home|29|14|15|1|0|Away|30|14|16|1|0|NBA
